transaction_date,store_location,month,day_of_week,is_weekend,shift,shift_num,total_cups,total_revenue,prev_revenue,prev_cups
2023-06-07,Lower Manhattan,6,Wednesday,0,Afternoon,2,24,65.65,1216.4,366.0
2023-06-08,Lower Manhattan,6,Thursday,0,Morning,1,390,1357.85,65.65,24.0
2023-06-08,Lower Manhattan,6,Thursday,0,Afternoon,2,108,317.3,1357.85,390.0
2023-06-08,Lower Manhattan,6,Thursday,0,Evening,3,93,279.65,317.3,108.0
2023-06-09,Lower Manhattan,6,Friday,0,Morning,1,382,1528.17,279.65,93.0
2023-06-09,Lower Manhattan,6,Friday,0,Afternoon,2,101,328.46,1528.17,382.0
2023-06-09,Lower Manhattan,6,Friday,0,Evening,3,73,302.45,328.46,101.0
2023-06-10,Lower Manhattan,6,Saturday,1,Morning,1,378,1319.3,302.45,73.0
2023-06-10,Lower Manhattan,6,Saturday,1,Afternoon,2,148,473.95,1319.3,378.0
2023-06-10,Lower Manhattan,6,Saturday,1,Evening,3,32,93.35,473.95,148.0
2023-06-11,Lower Manhattan,6,Sunday,1,Morning,1,347,1036.05,93.35,32.0
2023-06-11,Lower Manhattan,6,Sunday,1,Afternoon,2,165,586.28,1036.05,347.0
2023-06-11,Lower Manhattan,6,Sunday,1,Evening,3,31,90.1,586.28,165.0
2023-06-12,Lower Manhattan,6,Monday,0,Morning,1,416,1255.55,90.1,31.0
2023-06-12,Lower Manhattan,6,Monday,0,Afternoon,2,166,572.1,1255.55,416.0
2023-06-12,Lower Manhattan,6,Monday,0,Evening,3,54,149.85,572.1,166.0
2023-06-13,Lower Manhattan,6,Tuesday,0,Morning,1,454,1389.06,149.85,54.0
2023-06-13,Lower Manhattan,6,Tuesday,0,Afternoon,2,185,680.1,1389.06,454.0
2023-06-13,Lower Manhattan,6,Tuesday,0,Evening,3,50,145.95,680.1,185.0
2023-06-14,Lower Manhattan,6,Wednesday,0,Morning,1,365,1206.46,145.95,50.0
2023-06-14,Lower Manhattan,6,Wednesday,0,Afternoon,2,115,449.55,1206.46,365.0
2023-06-14,Lower Manhattan,6,Wednesday,0,Evening,3,31,95.35,449.55,115.0
2023-06-15,Lower Manhattan,6,Thursday,0,Morning,1,352,1120.4,95.35,31.0
2023-06-15,Lower Manhattan,6,Thursday,0,Afternoon,2,139,435.75,1120.4,352.0
2023-06-15,Lower Manhattan,6,Thursday,0,Evening,3,27,88.7,435.75,139.0
2023-06-16,Lower Manhattan,6,Friday,0,Morning,1,340,1131.93,88.7,27.0
2023-06-16,Lower Manhattan,6,Friday,0,Afternoon,2,186,608.15,1131.93,340.0
2023-06-16,Lower Manhattan,6,Friday,0,Evening,3,22,65.6,608.15,186.0
2023-06-17,Lower Manhattan,6,Saturday,1,Morning,1,383,1216.2,65.6,22.0
2023-06-17,Lower Manhattan,6,Saturday,1,Afternoon,2,115,378.2,1216.2,383.0
2023-06-17,Lower Manhattan,6,Saturday,1,Evening,3,39,130.45,378.2,115.0
2023-06-18,Lower Manhattan,6,Sunday,1,Morning,1,334,1121.73,130.45,39.0
2023-06-18,Lower Manhattan,6,Sunday,1,Afternoon,2,172,569.75,1121.73,334.0
2023-06-18,Lower Manhattan,6,Sunday,1,Evening,3,31,113.8,569.75,172.0
2023-06-19,Lower Manhattan,6,Monday,0,Morning,1,356,1117.95,113.8,31.0
2023-06-19,Lower Manhattan,6,Monday,0,Afternoon,2,154,481.95,1117.95,356.0
2023-06-19,Lower Manhattan,6,Monday,0,Evening,3,36,133.5,481.95,154.0
2023-06-20,Lower Manhattan,6,Tuesday,0,Morning,1,437,1342.18,133.5,36.0
2023-06-20,Lower Manhattan,6,Tuesday,0,Afternoon,2,145,431.55,1342.18,437.0
2023-06-20,Lower Manhattan,6,Tuesday,0,Evening,3,47,155.9,431.55,145.0
2023-06-21,Lower Manhattan,6,Wednesday,0,Morning,1,399,1271.2,155.9,47.0
2023-06-21,Lower Manhattan,6,Wednesday,0,Afternoon,2,145,502.25,1271.2,399.0
2023-06-21,Lower Manhattan,6,Wednesday,0,Evening,3,42,116.85,502.25,145.0
2023-06-22,Lower Manhattan,6,Thursday,0,Morning,1,461,1446.9,116.85,42.0
2023-06-22,Lower Manhattan,6,Thursday,0,Afternoon,2,177,556.4,1446.9,461.0
2023-06-22,Lower Manhattan,6,Thursday,0,Evening,3,50,142.65,556.4,177.0
2023-06-23,Lower Manhattan,6,Friday,0,Morning,1,440,1339.38,142.65,50.0
2023-06-23,Lower Manhattan,6,Friday,0,Afternoon,2,145,457.0,1339.38,440.0
2023-06-23,Lower Manhattan,6,Friday,0,Evening,3,46,137.0,457.0,145.0
2023-06-24,Lower Manhattan,6,Saturday,1,Morning,1,432,1442.75,137.0,46.0
2023-06-24,Lower Manhattan,6,Saturday,1,Afternoon,2,175,512.4,1442.75,432.0
2023-06-24,Lower Manhattan,6,Saturday,1,Evening,3,50,142.6,512.4,175.0
2023-06-25,Lower Manhattan,6,Sunday,1,Morning,1,462,1497.1,142.6,50.0
2023-06-25,Lower Manhattan,6,Sunday,1,Afternoon,2,202,618.8,1497.1,462.0
2023-06-25,Lower Manhattan,6,Sunday,1,Evening,3,43,129.05,618.8,202.0
2023-06-26,Lower Manhattan,6,Monday,0,Morning,1,464,1444.6,129.05,43.0
2023-06-26,Lower Manhattan,6,Monday,0,Afternoon,2,159,541.65,1444.6,464.0
2023-06-26,Lower Manhattan,6,Monday,0,Evening,3,51,168.45,541.65,159.0
2023-06-27,Lower Manhattan,6,Tuesday,0,Morning,1,517,1609.5,168.45,51.0
2023-06-27,Lower Manhattan,6,Tuesday,0,Afternoon,2,193,645.6,1609.5,517.0
2023-06-27,Lower Manhattan,6,Tuesday,0,Evening,3,60,182.3,645.6,193.0
2023-06-28,Lower Manhattan,6,Wednesday,0,Morning,1,217,674.25,182.3,60.0
2023-06-28,Lower Manhattan,6,Wednesday,0,Afternoon,2,225,695.15,674.25,217.0
2023-06-28,Lower Manhattan,6,Wednesday,0,Evening,3,50,155.55,695.15,225.0
2023-06-29,Lower Manhattan,6,Thursday,0,Morning,1,153,462.1,155.55,50.0
2023-06-29,Lower Manhattan,6,Thursday,0,Afternoon,2,217,666.4,462.1,153.0
2023-06-29,Lower Manhattan,6,Thursday,0,Evening,3,54,170.95,666.4,217.0
2023-06-30,Lower Manhattan,6,Friday,0,Morning,1,390,1293.61,170.95,54.0
2023-06-30,Lower Manhattan,6,Friday,0,Afternoon,2,105,361.68,1293.61,390.0
2023-06-30,Lower Manhattan,6,Friday,0,Evening,3,40,113.45,361.68,105.0
