transaction_date,store_location,month,day_of_week,is_weekend,shift,Bakery,Branded,Coffee,Coffee_beans,Drinking_Chocolate,Flavours,Loose_Tea,Packaged_Chocolate,Tea,total_shift_cups
2023-06-08,Lower Manhattan,6,Thursday,0,Evening,7,0,32,1,5,13,0,1,34,93
2023-06-08,Lower Manhattan,6,Thursday,0,Morning,43,1,153,11,24,29,5,0,124,390
2023-06-09,Astoria,6,Friday,0,Afternoon,8,0,47,3,7,0,3,1,30,99
2023-06-09,Astoria,6,Friday,0,Evening,6,0,25,0,2,0,1,0,19,53
2023-06-09,Astoria,6,Friday,0,Morning,31,0,123,4,26,7,3,1,86,281
2023-06-09,Hell's Kitchen,6,Friday,0,Afternoon,21,0,67,2,12,14,1,1,32,150
2023-06-09,Hell's Kitchen,6,Friday,0,Evening,9,0,44,1,10,6,0,0,32,102
2023-06-09,Hell's Kitchen,6,Friday,0,Morning,40,0,164,4,42,49,4,2,136,441
2023-06-09,Lower Manhattan,6,Friday,0,Afternoon,8,1,56,1,10,3,0,1,21,101
2023-06-09,Lower Manhattan,6,Friday,0,Evening,7,3,37,1,8,0,3,0,14,73
2023-06-09,Lower Manhattan,6,Friday,0,Morning,36,19,165,3,37,5,5,3,109,382
2023-06-10,Astoria,6,Saturday,1,Afternoon,9,2,47,1,11,14,0,0,23,107
2023-06-10,Astoria,6,Saturday,1,Evening,6,0,22,3,8,3,3,0,19,64
2023-06-10,Astoria,6,Saturday,1,Morning,38,1,132,3,17,37,1,1,137,367
2023-06-10,Hell's Kitchen,6,Saturday,1,Afternoon,12,0,55,0,7,14,4,0,51,143
2023-06-10,Hell's Kitchen,6,Saturday,1,Evening,4,0,33,1,0,4,1,1,30,74
2023-06-10,Hell's Kitchen,6,Saturday,1,Morning,49,2,156,6,28,28,4,2,120,395
2023-06-10,Lower Manhattan,6,Saturday,1,Afternoon,11,0,72,2,8,13,1,0,41,148
2023-06-10,Lower Manhattan,6,Saturday,1,Evening,4,0,11,0,0,1,0,0,16,32
2023-06-10,Lower Manhattan,6,Saturday,1,Morning,49,3,120,5,31,29,2,2,137,378
2023-06-11,Astoria,6,Sunday,1,Afternoon,16,3,37,0,6,12,1,0,45,120
2023-06-11,Astoria,6,Sunday,1,Evening,5,1,27,0,9,9,1,1,28,81
2023-06-11,Astoria,6,Sunday,1,Morning,20,4,133,3,22,28,3,0,110,323
2023-06-11,Hell's Kitchen,6,Sunday,1,Afternoon,9,1,60,1,11,8,1,1,48,140
2023-06-11,Hell's Kitchen,6,Sunday,1,Evening,7,0,25,0,2,4,0,2,30,70
2023-06-11,Hell's Kitchen,6,Sunday,1,Morning,60,3,173,3,32,43,2,3,107,426
2023-06-11,Lower Manhattan,6,Sunday,1,Afternoon,14,0,60,2,13,18,3,1,54,165
2023-06-11,Lower Manhattan,6,Sunday,1,Evening,5,0,16,0,0,4,0,0,6,31
2023-06-11,Lower Manhattan,6,Sunday,1,Morning,34,0,118,2,30,34,3,0,126,347
2023-06-12,Astoria,6,Monday,0,Afternoon,13,0,41,1,10,8,2,0,14,89
2023-06-12,Astoria,6,Monday,0,Evening,6,0,24,0,6,5,2,0,20,63
2023-06-12,Astoria,6,Monday,0,Morning,33,0,101,3,18,14,3,1,69,242
2023-06-12,Hell's Kitchen,6,Monday,0,Afternoon,14,1,51,1,8,12,2,0,50,139
2023-06-12,Hell's Kitchen,6,Monday,0,Evening,13,2,41,3,7,5,1,1,37,110
2023-06-12,Hell's Kitchen,6,Monday,0,Morning,32,0,144,5,29,39,3,0,143,395
2023-06-12,Lower Manhattan,6,Monday,0,Afternoon,23,0,65,4,18,18,1,0,37,166
2023-06-12,Lower Manhattan,6,Monday,0,Evening,7,0,29,0,1,6,0,0,11,54
2023-06-12,Lower Manhattan,6,Monday,0,Morning,56,0,137,2,27,52,3,3,136,416
2023-06-13,Astoria,6,Tuesday,0,Afternoon,7,0,42,0,12,4,0,0,35,100
2023-06-13,Astoria,6,Tuesday,0,Evening,3,0,23,0,9,7,0,0,27,69
2023-06-13,Astoria,6,Tuesday,0,Morning,40,0,123,0,30,18,0,0,100,311
2023-06-13,Hell's Kitchen,6,Tuesday,0,Afternoon,11,0,68,6,19,10,0,2,30,146
2023-06-13,Hell's Kitchen,6,Tuesday,0,Evening,11,0,55,1,9,10,2,0,36,124
2023-06-13,Hell's Kitchen,6,Tuesday,0,Morning,50,0,221,7,22,42,5,2,150,499
2023-06-13,Lower Manhattan,6,Tuesday,0,Afternoon,22,1,65,4,28,17,3,1,44,185
2023-06-13,Lower Manhattan,6,Tuesday,0,Evening,4,0,20,0,1,1,1,0,23,50
2023-06-13,Lower Manhattan,6,Tuesday,0,Morning,59,2,186,1,23,54,2,2,125,454
2023-06-14,Astoria,6,Wednesday,0,Afternoon,7,2,28,3,10,8,1,0,27,86
2023-06-14,Astoria,6,Wednesday,0,Evening,7,1,31,1,2,6,1,0,26,75
2023-06-14,Astoria,6,Wednesday,0,Morning,17,5,97,6,26,22,2,0,89,264
2023-06-14,Hell's Kitchen,6,Wednesday,0,Afternoon,11,0,41,4,5,2,3,1,33,100
2023-06-14,Hell's Kitchen,6,Wednesday,0,Evening,11,0,39,2,7,2,3,2,25,91
2023-06-14,Hell's Kitchen,6,Wednesday,0,Morning,75,0,187,13,18,52,8,2,126,481
2023-06-14,Lower Manhattan,6,Wednesday,0,Afternoon,22,5,49,1,10,7,0,0,21,115
2023-06-14,Lower Manhattan,6,Wednesday,0,Evening,6,1,13,0,1,3,0,0,7,31
2023-06-14,Lower Manhattan,6,Wednesday,0,Morning,57,7,138,1,25,48,2,2,85,365
2023-06-15,Astoria,6,Thursday,0,Afternoon,7,1,38,0,9,5,0,0,46,106
2023-06-15,Astoria,6,Thursday,0,Evening,11,1,38,4,13,1,0,0,26,94
2023-06-15,Astoria,6,Thursday,0,Morning,52,5,196,11,29,42,3,3,120,461
2023-06-15,Hell's Kitchen,6,Thursday,0,Afternoon,9,1,34,0,19,3,1,1,37,105
2023-06-15,Hell's Kitchen,6,Thursday,0,Evening,4,0,36,0,9,9,1,0,20,79
2023-06-15,Hell's Kitchen,6,Thursday,0,Morning,48,2,133,3,32,24,3,2,118,365
2023-06-15,Lower Manhattan,6,Thursday,0,Afternoon,12,0,61,1,10,12,3,1,39,139
2023-06-15,Lower Manhattan,6,Thursday,0,Evening,3,1,15,0,1,0,0,0,7,27
2023-06-15,Lower Manhattan,6,Thursday,0,Morning,34,1,151,1,41,28,5,1,90,352
2023-06-16,Astoria,6,Friday,0,Afternoon,15,3,60,1,7,9,2,1,57,155
2023-06-16,Astoria,6,Friday,0,Evening,5,0,52,3,10,4,1,0,14,89
2023-06-16,Astoria,6,Friday,0,Morning,45,2,175,4,34,33,4,0,138,435
2023-06-16,Hell's Kitchen,6,Friday,0,Afternoon,10,0,47,0,13,3,0,0,34,107
2023-06-16,Hell's Kitchen,6,Friday,0,Evening,2,0,24,0,7,5,1,0,32,71
2023-06-16,Hell's Kitchen,6,Friday,0,Morning,60,3,166,7,24,31,6,0,122,419
2023-06-16,Lower Manhattan,6,Friday,0,Afternoon,18,4,74,1,18,18,1,1,51,186
2023-06-16,Lower Manhattan,6,Friday,0,Evening,1,0,10,0,2,1,0,0,8,22
2023-06-16,Lower Manhattan,6,Friday,0,Morning,36,2,130,4,23,26,3,1,115,340
2023-06-17,Astoria,6,Saturday,1,Afternoon,9,1,50,0,5,4,0,0,35,104
2023-06-17,Astoria,6,Saturday,1,Evening,13,1,37,1,6,1,1,0,35,95
2023-06-17,Astoria,6,Saturday,1,Morning,36,8,155,4,30,33,3,1,149,419
2023-06-17,Hell's Kitchen,6,Saturday,1,Afternoon,3,0,39,4,6,8,0,0,16,76
2023-06-17,Hell's Kitchen,6,Saturday,1,Evening,1,0,17,0,0,3,0,0,12,33
2023-06-17,Hell's Kitchen,6,Saturday,1,Morning,45,0,108,27,14,17,2,1,74,288
2023-06-17,Lower Manhattan,6,Saturday,1,Afternoon,15,2,51,1,3,18,1,0,24,115
2023-06-17,Lower Manhattan,6,Saturday,1,Evening,5,0,14,1,2,1,0,0,16,39
2023-06-17,Lower Manhattan,6,Saturday,1,Morning,44,2,149,4,26,42,3,0,113,383
2023-06-18,Astoria,6,Sunday,1,Afternoon,10,0,45,1,15,3,2,1,54,131
2023-06-18,Astoria,6,Sunday,1,Evening,10,4,26,4,2,4,0,0,26,76
2023-06-18,Astoria,6,Sunday,1,Morning,47,2,149,3,41,28,5,0,123,398
2023-06-18,Hell's Kitchen,6,Sunday,1,Afternoon,4,1,68,0,23,7,0,0,26,129
2023-06-18,Hell's Kitchen,6,Sunday,1,Evening,5,0,34,1,10,4,1,0,19,74
2023-06-18,Hell's Kitchen,6,Sunday,1,Morning,63,2,161,9,41,29,7,4,119,435
2023-06-18,Lower Manhattan,6,Sunday,1,Afternoon,22,1,58,4,14,22,1,1,49,172
2023-06-18,Lower Manhattan,6,Sunday,1,Evening,4,1,14,1,1,2,0,0,8,31
2023-06-18,Lower Manhattan,6,Sunday,1,Morning,30,5,139,4,20,41,3,3,89,334
2023-06-19,Astoria,6,Monday,0,Afternoon,6,1,42,1,9,5,1,0,54,119
2023-06-19,Astoria,6,Monday,0,Evening,10,1,41,5,9,1,0,0,28,95
2023-06-19,Astoria,6,Monday,0,Morning,43,5,183,10,37,39,5,2,150,474
2023-06-19,Hell's Kitchen,6,Monday,0,Afternoon,9,1,53,1,7,10,3,0,37,121
2023-06-19,Hell's Kitchen,6,Monday,0,Evening,2,0,32,1,5,2,0,0,21,63
2023-06-19,Hell's Kitchen,6,Monday,0,Morning,73,1,151,7,39,28,2,2,137,440
2023-06-19,Lower Manhattan,6,Monday,0,Afternoon,14,2,68,1,14,18,0,0,37,154
2023-06-19,Lower Manhattan,6,Monday,0,Evening,2,1,13,0,4,4,1,0,11,36
2023-06-19,Lower Manhattan,6,Monday,0,Morning,38,1,147,2,26,31,0,0,111,356
2023-06-20,Astoria,6,Tuesday,0,Afternoon,26,0,29,5,4,4,3,0,33,104
2023-06-20,Astoria,6,Tuesday,0,Evening,18,0,23,0,0,2,1,2,17,63
2023-06-20,Astoria,6,Tuesday,0,Morning,67,0,85,7,31,17,5,1,60,273
2023-06-20,Hell's Kitchen,6,Tuesday,0,Afternoon,11,0,42,2,14,7,0,1,36,113
2023-06-20,Hell's Kitchen,6,Tuesday,0,Evening,6,1,41,1,10,11,0,0,24,94
2023-06-20,Hell's Kitchen,6,Tuesday,0,Morning,32,2,148,2,25,32,7,0,120,368
2023-06-20,Lower Manhattan,6,Tuesday,0,Afternoon,14,0,59,0,2,11,2,0,57,145
2023-06-20,Lower Manhattan,6,Tuesday,0,Evening,4,2,19,0,7,5,0,0,10,47
2023-06-20,Lower Manhattan,6,Tuesday,0,Morning,68,1,174,4,26,45,1,2,116,437
2023-06-21,Astoria,6,Wednesday,0,Afternoon,5,2,22,4,12,9,0,1,16,71
2023-06-21,Astoria,6,Wednesday,0,Evening,6,1,26,1,8,8,1,0,27,78
2023-06-21,Astoria,6,Wednesday,0,Morning,29,7,103,3,17,26,1,0,103,289
2023-06-21,Hell's Kitchen,6,Wednesday,0,Afternoon,21,1,63,2,6,10,1,1,41,146
2023-06-21,Hell's Kitchen,6,Wednesday,0,Evening,9,1,47,1,7,18,0,0,29,112
2023-06-21,Hell's Kitchen,6,Wednesday,0,Morning,47,2,142,7,38,35,3,3,136,413
2023-06-21,Lower Manhattan,6,Wednesday,0,Afternoon,25,2,61,2,7,11,1,1,35,145
2023-06-21,Lower Manhattan,6,Wednesday,0,Evening,3,0,14,0,2,6,0,0,17,42
2023-06-21,Lower Manhattan,6,Wednesday,0,Morning,44,1,177,4,30,29,4,0,110,399
2023-06-22,Astoria,6,Thursday,0,Afternoon,24,0,99,0,22,0,0,0,113,258
2023-06-22,Astoria,6,Thursday,0,Evening,9,0,47,0,9,0,0,0,53,118
2023-06-22,Astoria,6,Thursday,0,Morning,23,0,103,0,25,0,0,0,86,237
2023-06-22,Hell's Kitchen,6,Thursday,0,Afternoon,12,0,50,1,11,2,1,0,46,123
2023-06-22,Hell's Kitchen,6,Thursday,0,Evening,6,0,34,1,10,1,1,1,22,76
2023-06-22,Hell's Kitchen,6,Thursday,0,Morning,40,0,116,3,27,2,0,0,82,270
2023-06-22,Lower Manhattan,6,Thursday,0,Afternoon,15,1,82,2,7,12,2,0,56,177
2023-06-22,Lower Manhattan,6,Thursday,0,Evening,2,0,22,0,1,10,1,0,14,50
2023-06-22,Lower Manhattan,6,Thursday,0,Morning,46,2,188,5,39,32,3,1,145,461
2023-06-23,Astoria,6,Friday,0,Afternoon,23,0,95,0,16,0,0,0,91,225
2023-06-23,Astoria,6,Friday,0,Evening,12,0,75,0,17,0,0,0,35,139
2023-06-23,Astoria,6,Friday,0,Morning,21,0,96,0,21,0,0,0,92,230
2023-06-23,Hell's Kitchen,6,Friday,0,Afternoon,6,0,61,1,5,1,0,0,49,123
2023-06-23,Hell's Kitchen,6,Friday,0,Evening,8,0,54,0,7,3,0,0,23,95
2023-06-23,Hell's Kitchen,6,Friday,0,Morning,48,0,151,8,25,6,4,2,108,352
2023-06-23,Lower Manhattan,6,Friday,0,Afternoon,6,1,76,1,11,9,2,0,39,145
2023-06-23,Lower Manhattan,6,Friday,0,Evening,6,0,22,0,2,3,0,0,13,46
2023-06-23,Lower Manhattan,6,Friday,0,Morning,30,1,221,2,31,45,6,1,103,440
2023-06-24,Astoria,6,Saturday,1,Afternoon,26,0,133,0,28,0,0,0,82,269
2023-06-24,Astoria,6,Saturday,1,Evening,15,0,68,0,13,0,0,0,49,145
2023-06-24,Astoria,6,Saturday,1,Morning,28,0,127,0,23,0,0,0,86,264
2023-06-24,Hell's Kitchen,6,Saturday,1,Afternoon,10,0,69,1,11,5,1,0,44,141
2023-06-24,Hell's Kitchen,6,Saturday,1,Evening,7,0,32,1,15,0,1,0,18,74
2023-06-24,Hell's Kitchen,6,Saturday,1,Morning,43,0,127,4,25,2,2,0,93,296
2023-06-24,Lower Manhattan,6,Saturday,1,Afternoon,17,1,70,0,11,12,1,0,63,175
2023-06-24,Lower Manhattan,6,Saturday,1,Evening,3,0,16,0,3,7,0,1,20,50
2023-06-24,Lower Manhattan,6,Saturday,1,Morning,45,4,159,3,41,28,3,1,148,432
2023-06-25,Astoria,6,Sunday,1,Afternoon,22,0,99,0,21,0,0,0,77,219
2023-06-25,Astoria,6,Sunday,1,Evening,7,0,53,0,18,0,0,0,49,127
2023-06-25,Astoria,6,Sunday,1,Morning,14,0,110,0,19,0,0,0,79,222
2023-06-25,Hell's Kitchen,6,Sunday,1,Afternoon,10,0,66,2,8,0,2,0,33,121
2023-06-25,Hell's Kitchen,6,Sunday,1,Evening,9,0,32,0,13,2,1,0,21,78
2023-06-25,Hell's Kitchen,6,Sunday,1,Morning,56,0,130,4,24,10,6,1,97,328
2023-06-25,Lower Manhattan,6,Sunday,1,Afternoon,17,1,97,2,10,13,1,1,60,202
2023-06-25,Lower Manhattan,6,Sunday,1,Evening,5,0,15,0,4,3,0,0,16,43
2023-06-25,Lower Manhattan,6,Sunday,1,Morning,44,2,198,6,34,28,3,0,147,462
2023-06-26,Astoria,6,Monday,0,Afternoon,19,0,129,0,14,0,0,0,75,237
2023-06-26,Astoria,6,Monday,0,Evening,12,0,63,0,12,0,0,0,58,145
2023-06-26,Astoria,6,Monday,0,Morning,18,0,127,0,26,0,0,0,82,253
2023-06-26,Hell's Kitchen,6,Monday,0,Afternoon,15,0,59,0,9,5,0,0,32,120
2023-06-26,Hell's Kitchen,6,Monday,0,Evening,5,0,31,0,5,3,1,0,30,75
2023-06-26,Hell's Kitchen,6,Monday,0,Morning,51,0,151,5,16,7,7,1,95,333
2023-06-26,Lower Manhattan,6,Monday,0,Afternoon,17,1,75,3,10,9,0,0,44,159
2023-06-26,Lower Manhattan,6,Monday,0,Evening,4,1,17,0,4,4,0,0,21,51
2023-06-26,Lower Manhattan,6,Monday,0,Morning,41,3,186,2,44,40,3,1,144,464
2023-06-27,Astoria,6,Tuesday,0,Afternoon,21,0,87,0,24,0,0,0,88,220
2023-06-27,Astoria,6,Tuesday,0,Evening,16,0,64,0,12,0,0,0,52,144
2023-06-27,Astoria,6,Tuesday,0,Morning,21,0,99,0,30,0,0,0,84,234
2023-06-27,Hell's Kitchen,6,Tuesday,0,Afternoon,2,0,51,0,17,12,0,0,29,111
2023-06-27,Hell's Kitchen,6,Tuesday,0,Evening,4,0,44,0,7,13,0,0,30,98
2023-06-27,Hell's Kitchen,6,Tuesday,0,Morning,31,0,152,0,28,31,0,0,143,385
2023-06-27,Lower Manhattan,6,Tuesday,0,Afternoon,16,2,91,2,11,10,0,2,59,193
2023-06-27,Lower Manhattan,6,Tuesday,0,Evening,7,0,24,0,5,3,1,0,20,60
2023-06-27,Lower Manhattan,6,Tuesday,0,Morning,51,3,220,4,33,34,1,0,171,517
2023-06-28,Astoria,6,Wednesday,0,Afternoon,16,0,102,0,15,0,0,0,72,205
2023-06-28,Astoria,6,Wednesday,0,Evening,10,0,72,0,8,0,0,0,36,126
2023-06-28,Astoria,6,Wednesday,0,Morning,14,0,113,0,16,0,0,0,106,249
2023-06-28,Hell's Kitchen,6,Wednesday,0,Afternoon,24,0,99,0,28,0,0,0,57,208
2023-06-28,Hell's Kitchen,6,Wednesday,0,Evening,14,0,44,0,13,0,0,0,34,105
2023-06-28,Hell's Kitchen,6,Wednesday,0,Morning,12,0,62,0,17,0,0,0,55,146
2023-06-28,Lower Manhattan,6,Wednesday,0,Afternoon,23,0,128,0,13,0,0,0,61,225
2023-06-28,Lower Manhattan,6,Wednesday,0,Evening,7,0,24,0,3,0,0,0,16,50
2023-06-28,Lower Manhattan,6,Wednesday,0,Morning,31,0,90,0,20,0,0,0,76,217
2023-06-29,Astoria,6,Thursday,0,Afternoon,25,0,105,0,25,0,0,0,78,233
2023-06-29,Astoria,6,Thursday,0,Evening,16,0,48,0,15,0,0,0,61,140
2023-06-29,Astoria,6,Thursday,0,Morning,20,0,87,0,24,0,0,0,81,212
2023-06-29,Hell's Kitchen,6,Thursday,0,Afternoon,17,0,89,0,12,0,0,0,52,170
2023-06-29,Hell's Kitchen,6,Thursday,0,Evening,10,0,47,0,11,0,0,0,32,100
2023-06-29,Hell's Kitchen,6,Thursday,0,Morning,11,0,82,0,7,0,0,0,50,150
2023-06-29,Lower Manhattan,6,Thursday,0,Afternoon,39,0,93,0,13,0,0,0,72,217
2023-06-29,Lower Manhattan,6,Thursday,0,Evening,10,0,21,0,7,0,0,0,16,54
2023-06-29,Lower Manhattan,6,Thursday,0,Morning,28,0,72,0,10,0,0,0,43,153
2023-06-30,Astoria,6,Friday,0,Afternoon,14,0,78,1,11,1,0,0,41,146
2023-06-30,Astoria,6,Friday,0,Evening,11,0,53,1,8,3,0,0,38,114
2023-06-30,Astoria,6,Friday,0,Morning,32,2,137,0,20,24,4,0,98,317
2023-06-30,Hell's Kitchen,6,Friday,0,Afternoon,9,0,31,0,1,1,0,2,20,64
2023-06-30,Hell's Kitchen,6,Friday,0,Evening,6,0,19,1,5,3,1,1,18,54
2023-06-30,Hell's Kitchen,6,Friday,0,Morning,50,0,129,12,25,36,2,2,104,360
2023-06-30,Lower Manhattan,6,Friday,0,Afternoon,13,0,41,1,12,8,1,0,29,105
2023-06-30,Lower Manhattan,6,Friday,0,Evening,5,0,15,0,3,2,0,0,15,40
2023-06-30,Lower Manhattan,6,Friday,0,Morning,40,4,142,7,29,39,1,3,125,390
